Cust ID,MOB,MaxBalanceAmt,CntPurchActMth,TotFinCharge,PctOnlineTrans,PctPromoSale,PayToBalRatio,PctOfflinePymt,CntActiveCards
C#55719238434410,156,1904.56,5,261.13,0.331803,0.144359,0.144359,0.104048,5
C#76811056797498,158,398.37,4,63.4,0.347105,0.212944,0.212944,0.017188,5
C#66480347013014,125,334.36,3,50.68,0.338001,0.155202,0.155202,0.030572,6
C#68764318769153,67,240.4,5,14.08,0.654021,0.192949,0.192949,0.017808,1
C#60866926808974,77,377.01,5,45.9,0.477467,0.170591,0.170591,0.019058,14
C#16683959362940,232,77.67,4,21.17,0.185632,0.343545,0.343545,0.402394,3
C#84584823342226,76,154.52,2,14.76,0.621197,0.16756,0.16756,0.015028,2
C#80152128681287,114,282.09,2,53.11,0.329523,0.24798,0.24798,0.024286,8
C#7508502088407,114,346.85,4,19.69,0.506548,0.142596,0.142596,0.012239,2
C#79553508009420,110,134.56,1,1.19,0.190243,0.111388,0.111388,0.008757,2
C#51660962702658,77,341.62,3,10.2,0.550679,0.282216,0.282216,0.017061,2
C#25500195292385,158,300.61,3,28.7,0.110474,0.249696,0.249696,0.428161,3
C#45381332074098,138,103.05,1,1.13,0.450438,0.118559,0.118559,0.007467,2
C#22134981962616,195,1386.52,5,395.29,0.366039,0.112088,0.112088,0.082927,5
C#49659446055769,97,183.13,4,14.43,0.502224,0.057999,0.057999,0.008015,2
C#52667346557895,161,124.89,1,1.44,0.531985,0.114243,0.114243,0.009325,2
C#16006184679920,106,103.76,2,1.52,0.223593,0.118332,0.118332,0.010317,1
C#2810456345000,292,243.39,12,11.43,0.316244,0.651606,0.651606,0.073156,3
C#46142425254231,74,1973.32,8,338.61,0.35855,0.177605,0.177605,0.090022,6
C#21809089792914,118,233.57,3,14.25,0.466912,0.190384,0.190384,0.017175,2
C#24935466039498,98,1217.73,6,280.02,0.475646,0.12262,0.12262,0.078095,4
C#66241030826760,104,685.15,4,53.75,0.711026,0.171249,0.171249,0.026353,10
C#68614266402152,108,345.08,8,18.95,0.384086,0.525663,0.525663,0.04723,3
C#94547160130649,108,411.7,5,56.6,0.328243,0.244166,0.244166,0.008955,9
C#28377748076433,110,144.37,2,17.1,0.40237,0.169732,0.169732,0.012815,2
C#42291119854993,91,156.05,2,1.14,0.356334,0.048239,0.048239,0.01247,3
C#95012142950191,173,86.98,1,1.4,0.462697,0.107979,0.107979,0.009745,1
C#31960613048480,133,132.92,2,1.37,0.392398,0.086299,0.086299,0.00344,2
C#43587717669577,99,135.77,4,12.5,0.502274,0.162586,0.162586,0.012915,2
C#32184293416317,100,153.11,2,0.82,0.440163,0.103487,0.103487,0.012708,3
C#46491932169933,150,378.95,8,10.99,0.492915,1.002004,1.002004,0.057057,3
C#47524337291676,144,428.81,3,54,0.271527,0.188064,0.188064,0.015499,6
C#28200098773480,185,155.56,1,1.07,0.480996,0.077812,0.077812,0.012571,2
C#673818935075,69,232.48,3,6.54,0.439762,0.236099,0.236099,0.014772,2
C#21558587660881,265,178.68,12,8.08,0.587429,0.918954,0.918954,0.027792,3
C#88213301461231,291,1768.04,9,192.75,0.609103,0.139107,0.139107,0.147108,7
C#65728196394805,51,158.61,2,17.05,0.491132,0.169998,0.169998,0.015308,3
C#59520223288913,154,271.26,3,10.89,0.509293,0.116361,0.116361,0.013082,2
C#45866199795669,277,224.93,5,4.77,0.388903,0.861395,0.861395,0.068642,3
C#74189451757238,192,225.14,1,17.84,0.435231,0.264681,0.264681,0.010699,2
C#92541861860185,92,528.64,5,51.66,0.740063,0.190729,0.190729,0.03422,8
C#13345986615736,138,1563.79,10,204.04,0.41216,0.107182,0.107182,0.080141,3
C#54507016209246,123,383.22,5,34.88,0.522489,0.209703,0.209703,0.026291,4
C#36306323665315,116,263.95,2,10.48,0.413364,0.28068,0.28068,0.011871,3
C#75261835048996,110,377.52,4,26.26,0.654865,0.198126,0.198126,0.024491,8
C#29284164069333,101,317.59,3,11.58,0.2534,0.14823,0.14823,0.00958,3
C#80214574069984,179,215.81,3,21,0.395729,0.174314,0.174314,0.016781,9
C#42987681626906,73,289.6,2,16.03,0.24939,0.253871,0.253871,0.014842,2
C#4946989712306,110,547.95,2,35.62,0.451401,0.170091,0.170091,0.017462,7
C#77739853300611,92,115.16,3,12.92,0.369755,0.210706,0.210706,0.014897,1
C#77336539615094,66,183.88,3,13.47,0.568373,0.109775,0.109775,0.015561,3
C#80680455816603,175,98.86,3,20.58,0.627527,0.192698,0.192698,0.01446,2
C#98726829020926,73,115.03,3,15.15,0.459336,0.182646,0.182646,0.019496,2
C#46534559689257,158,229.39,4,17.2,0.54399,0.162918,0.162918,0.012855,2
C#93363278421503,72,272.03,2,3.48,0.531001,0.061899,0.061899,0.0156,2
C#23439245021181,209,1367.39,7,304.47,0.382068,0.160235,0.160235,0.122339,4
C#2385840399006,202,175.71,11,13.15,0.372273,0.706317,0.706317,0.043213,2
C#44453879499499,117,183.59,3,8.78,0.779849,0.16638,0.16638,0.00873,1
C#6415310663587,243,240.91,9,15.1,0.494373,0.625464,0.625464,0.047108,3
C#32467898993878,152,1380.77,11,319.37,0.42323,0.181888,0.181888,0.099725,5
C#32297728717460,93,226.86,4,13.34,0.805327,0.228254,0.228254,0.018149,2
C#79307526189893,307,242.68,4,22.3,0.112779,0.292774,0.292774,0.510223,1
C#72749727001418,165,141.03,3,17.28,0.780956,0.095385,0.095385,0.020533,3
C#40118582490139,164,2290.38,8,124.48,0.196577,0.155143,0.155143,0.035779,6
C#20637438677734,146,186.65,3,14.45,0.44451,0.191035,0.191035,0.012722,1
C#13629918732032,64,385.08,6,39.91,0.5501,0.177767,0.177767,0.023306,10
C#18714540559333,148,293.92,3,13.5,0.481321,0.168691,0.168691,0.017528,3
C#96670098794597,131,485.91,3,34.58,0.495935,0.183927,0.183927,0.027597,7
C#56435755157166,116,494.28,4,47.52,0.630146,0.252934,0.252934,0.033644,7
C#89660431248874,108,143.64,1,1.17,0.538325,0.097912,0.097912,0.002788,2
C#11364096728376,226,1132.44,9,150.15,0.296078,0.199093,0.199093,0.07513,5
C#96096759810317,152,83.84,1,1.67,0.723038,0.115227,0.115227,0.007312,2
C#1303355569788,138,190.14,2,18.33,0.321548,0.214077,0.214077,0.015723,2
C#17705333516908,154,1844.16,8,326.63,0.418444,0.131404,0.131404,0.105953,6
C#13520336511372,185,263.79,4,23.67,0.142799,0.339859,0.339859,0.272581,2
C#66805837282117,80,1805.34,3,279.55,0.465059,0.20212,0.20212,0.083994,4
C#972536230260,139,150.32,3,7.89,0.558353,0.147258,0.147258,0.011627,2
C#79400301042777,207,321.69,9,11.05,0.310376,0.547537,0.547537,0.067703,3
C#38517111751552,114,100.25,2,1.07,0.43103,0.082934,0.082934,0.010874,1
C#97874656684970,104,227.61,1,12.2,0.485156,0.182216,0.182216,0.015569,3
C#49758027597616,164,234.29,3,15.79,0.64576,0.128512,0.128512,0.019521,2
C#87920677730194,129,243.01,7,14.51,0.304576,0.80584,0.80584,0.068516,3
C#55449900976237,183,276.04,6,13.48,0.098244,0.176546,0.176546,0.549404,4
C#93532565795600,76,160.52,1,0.81,0.373906,0.149933,0.149933,0.006225,2
C#45082395355462,116,55.19,1,1.07,0.402585,0.078586,0.078586,0.007682,2
C#22433325902170,99,120.71,2,1.02,0.533414,0.152264,0.152264,0.012423,2
C#78912344094822,116,1024.74,5,245.71,0.310038,0.167738,0.167738,0.077201,7
C#6959026562505,117,241.41,3,11.34,0.481856,0.179655,0.179655,0.015109,2
C#3403442833177,144,396.89,3,12.64,0.603874,0.108515,0.108515,0.008051,2
C#724668893729,261,235.36,7,13.08,0.416044,0.350448,0.350448,0.05539,2
C#82406474731198,233,253.11,9,6.36,0.4394,0.526084,0.526084,0.051473,2
C#64641791971797,259,301.57,3,19.76,0.153589,0.23889,0.23889,0.364742,3
C#38088913260383,121,299.43,4,28.46,0.135622,0.234071,0.234071,0.327568,3
C#47626904694930,153,191.81,3,12.4,0.572099,0.214968,0.214968,0.017727,2
C#66178347241669,124,139.3,2,0.72,0.388196,0.121637,0.121637,0.007013,3
C#56162561626102,132,80.82,1,1.45,0.324803,0.15761,0.15761,0.008188,2
C#42032941882260,95,163.39,1,1.21,0.361192,0.151289,0.151289,0.011225,2
C#32758652387338,130,211.6,4,15.71,0.559483,0.161896,0.161896,0.014765,2
C#47063391375541,166,243.94,3,6.47,0.327852,0.294729,0.294729,0.016712,2
C#59920318538640,190,105.48,1,11.66,0.676393,0.273537,0.273537,0.012103,1
C#37035481815207,154,113.36,4,26.19,0.108424,0.18846,0.18846,0.312045,2
C#17002824007818,128,2527.32,8,280.04,0.511773,0.031524,0.031524,0.071586,4
C#51290176896595,119,399.16,3,47.49,0.477167,0.135223,0.135223,0.027901,8
C#14076224153535,236,332.47,4,20.56,0.131112,0.197882,0.197882,0.364916,3
C#11253645125010,171,2059.93,9,235.74,0.449524,0.113788,0.113788,0.114575,4
C#68517289142027,205,260.25,3,18.91,0.127333,0.309174,0.309174,0.42853,3
C#89985140875763,66,249.11,3,13.29,0.576607,0.201647,0.201647,0.010242,2
C#39578687189744,123,275.44,6,42.73,0.437574,0.238393,0.238393,0.034122,9
C#97133061619980,131,461.91,4,28.25,0.525341,0.203705,0.203705,0.018889,9
C#7892435269001,172,102.34,1,1.5,0.474223,0.116465,0.116465,0.008972,2
C#25605218086509,188,490.57,7,15.23,0.553037,0.678278,0.678278,0.070829,2
C#51748012584844,151,272.07,4,18.4,0.356341,0.200675,0.200675,0.008295,1
C#43256243516931,140,390.58,2,46.36,0.679811,0.265091,0.265091,0.017938,9
C#48726262584426,138,245.53,5,14.48,0.565411,0.15993,0.15993,0.011053,2
C#38396595023063,160,182.47,2,16.27,0.390679,0.142076,0.142076,0.014586,2
C#36367141281070,134,196.78,2,10.52,0.349228,0.208863,0.208863,0.013172,2
C#3371456613016,223,1840.14,9,165.77,0.377745,0.231913,0.231913,0.050288,2
C#90955628057021,114,133.48,2,1.13,0.473415,0.155671,0.155671,0.007915,3
C#81916068557110,69,329.06,3,16.78,0.113324,0.213889,0.213889,0.014606,2
C#93697988210501,122,269.01,3,16.56,0.400643,0.16868,0.16868,0.012415,2
C#15876415239485,154,134.87,2,1.19,0.509567,0.137363,0.137363,0.008747,2
C#90420253626256,43,68.47,2,0.87,0.368985,0.140044,0.140044,0.012356,1
C#11897431143168,139,223.48,2,11.26,0.429675,0.187895,0.187895,0.007036,3
C#73758327266129,81,203.1,3,9.2,0.492238,0.125188,0.125188,0.013716,1
C#8993563608786,218,241.8,3,10.8,0.084327,0.155961,0.155961,0.355072,3
C#68402025501419,139,478.23,3,43.85,0.805326,0.257139,0.257139,0.022503,9
C#43752666496867,222,282.72,5,21.39,0.103588,0.163016,0.163016,0.233413,3
C#56691881179254,159,203.31,2,26.4,0.088344,0.244763,0.244763,0.40469,4
C#4240104621719,96,406.67,5,23.26,0.648322,0.317725,0.317725,0.01222,5
C#66454327970316,153,712.02,8,123.28,0.381955,0.170065,0.170065,0.031709,5
C#77934052233421,153,384.69,2,35.17,0.31978,0.267683,0.267683,0.034161,11
C#48772159364846,100,1367.91,3,343.58,0.330432,0.186553,0.186553,0.080232,4
C#89254473372887,195,169.48,4,13.31,0.080309,0.286889,0.286889,0.259599,3
C#26301768171727,155,415.42,4,45.17,0.426446,0.206287,0.206287,0.036706,8
C#85326821036215,151,240.01,3,16.18,0.469128,0.202226,0.202226,0.009803,1
C#4168869049977,206,273.39,3,16.66,0.08055,0.262869,0.262869,0.331512,2
C#19173633907699,132,241.88,2,22.64,0.644949,0.183966,0.183966,0.012163,1
C#99028901362825,176,185.89,5,16.76,0.089126,0.259884,0.259884,0.410818,3
C#26902321337492,164,215.46,4,13.05,0.16027,0.193895,0.193895,0.351632,3
C#2949197312112,174,84.54,2,1.07,0.221821,0.092933,0.092933,0.005854,3
C#91303665506490,116,305.39,3,8.09,0.316516,0.284477,0.284477,0.013217,2
C#50184774499374,137,308.34,5,33.09,0.365892,0.219899,0.219899,0.025443,6
C#9716748865728,104,244.3,3,17.24,0.783426,0.246438,0.246438,0.01606,2
C#27019572480088,48,423.5,4,39.15,0.578951,0.148754,0.148754,0.019762,6
C#70644681400996,164,152.47,3,10.32,0.524555,0.15732,0.15732,0.015417,1
C#88354222470287,121,344.65,3,11.89,0.233899,0.757122,0.757122,0.038266,3
C#85197565233831,308,331.03,4,7.89,0.220185,0.529491,0.529491,0.032165,3
C#16554766535865,181,216.82,3,6.18,0.503476,0.141801,0.141801,0.012911,2
C#49806829080834,96,184.78,3,18.93,0.700376,0.111128,0.111128,0.01082,2
C#27959364382269,112,408.93,2,8.56,0.532136,0.154527,0.154527,0.011766,2
C#48418479561454,81,202.32,3,16.66,0.478307,0.254604,0.254604,0.021431,2
C#54292206270810,214,269.89,4,30.39,0.100445,0.359532,0.359532,0.304738,4
C#6620725555441,166,1031.29,11,260.54,0.386498,0.148578,0.148578,0.074709,6
C#73287019782039,70,239.96,3,17.41,0.257988,0.13138,0.13138,0.015147,1
C#64389979762050,140,135.85,7,13.36,0.514425,0.437924,0.437924,0.062623,3
C#72321265833953,123,143.08,1,1.06,0.516648,0.10283,0.10283,0.008598,3
C#72836579541623,112,202.25,2,13.47,0.524287,0.15048,0.15048,0.007557,2
C#1387603290171,105,157.17,2,8.92,0.371124,0.199733,0.199733,0.014295,2
C#49002888429264,204,255.94,5,24.48,0.086865,0.258021,0.258021,0.352398,4
C#48041039297731,55,44.53,1,1.69,0.544375,0.119408,0.119408,0.007579,2
C#28145221595961,109,227.68,5,20.9,0.332441,0.191091,0.191091,0.015518,2
C#19837681594840,153,350.23,3,15.27,0.084087,0.13937,0.13937,0.459437,2
C#92177344055075,122,206.69,3,12.07,0.295138,0.183284,0.183284,0.011909,3
C#53573675593864,153,152.64,1,1.07,0.48955,0.148313,0.148313,0.007703,2
C#91999155786437,81,153.65,4,12.42,0.434513,0.279644,0.279644,0.018063,3
C#49659516586854,112,228.25,6,7.42,0.079052,0.218914,0.218914,0.358899,2
C#99263388549592,128,265.36,3,13.87,0.460897,0.289432,0.289432,0.016748,2
C#69590336441051,96,182.09,4,11.92,0.507353,0.172458,0.172458,0.01129,1
C#88633185022048,183,413.02,7,14.04,0.350508,0.266067,0.266067,0.056927,3
C#90732039730230,96,291.19,2,14.68,0.545766,0.146263,0.146263,0.020078,3
C#90117800245948,113,338.46,4,43,0.48846,0.175032,0.175032,0.016399,6
C#12792543112524,145,127.98,1,1.36,0.550767,0.162207,0.162207,0.00963,3
C#434445202562,65,213.98,4,10.85,0.490763,0.112051,0.112051,0.016572,4
C#45893839170717,75,165.99,3,15.54,0.621617,0.195272,0.195272,0.012194,2
C#99212148248793,142,161.88,4,18.52,0.111335,0.1837,0.1837,0.337726,3
C#45824415699304,141,219.65,4,14.52,0.611264,0.161148,0.161148,0.013148,1
C#34984879557969,156,202.93,2,23.85,0.543457,0.243989,0.243989,0.018278,0
C#48952083002890,146,192.29,2,12.61,0.547653,0.252562,0.252562,0.015465,2
C#32968695098474,123,191.16,2,16.84,0.42985,0.17542,0.17542,0.016829,3
C#62215666169827,153,230.44,3,15.09,0.137646,0.186686,0.186686,0.462837,4
C#32841721794077,112,283.23,6,28.59,0.419517,0.239116,0.239116,0.028541,8
C#59122462925847,229,217.05,6,12.8,0.266105,0.511699,0.511699,0.045813,3
C#45762013341792,192,41.55,3,6.27,0.376526,0.279256,0.279256,0.004421,2
C#70215992892894,125,2216.41,4,229.53,0.207826,0.186614,0.186614,0.072504,7
C#68656105298072,84,81.29,1,0.98,0.543438,0.129905,0.129905,0.005124,3
C#59976853958941,182,146.93,3,17.59,0.103268,0.205172,0.205172,0.260353,3
C#52388598263876,145,207.73,3,13.34,0.45815,0.240811,0.240811,0.014429,1
C#14284779877441,85,193.1,3,13.82,0.599676,0.127299,0.127299,0.014014,2
C#99778654919585,154,463.1,4,50,0.335895,0.1859,0.1859,0.033698,8
C#27230315883964,155,162.87,1,1.1,0.504526,0.113816,0.113816,0.006337,2
C#83890988290950,78,1720,5,158.91,0.203935,0.138292,0.138292,0.094972,8
C#3194529747503,127,166.27,3,6.96,0.464396,0.116156,0.116156,0.013074,2
C#72357642935766,180,163.31,2,11.99,0.315787,0.227297,0.227297,0.009415,2
C#57143342747250,140,488.42,5,56,0.522795,0.281607,0.281607,0.031296,7
C#44623565466013,188,278.66,6,15.58,0.455008,0.484922,0.484922,0.056617,2
C#20224853671959,133,109.36,1,1.01,0.602908,0.051495,0.051495,0.003893,2
C#43195563351135,142,178.78,1,14.31,0.59654,0.264701,0.264701,0.01849,2
C#65962226437945,176,80.35,2,1.12,0.303271,0.089257,0.089257,0.009129,1
C#94228428280095,98,258.79,3,13.72,0.553471,0.210515,0.210515,0.009534,3
C#63072323655709,60,498.49,4,45.85,0.526806,0.265764,0.265764,0.017948,9
C#23948625145432,45,223.12,2,12.2,0.630002,0.234173,0.234173,0.014163,2
C#48008846487089,185,435.47,4,43.52,0.531468,0.174289,0.174289,0.028037,9
C#98777510951619,157,352.96,8,9.03,0.255054,0.584674,0.584674,0.048973,4
C#97167564544910,85,271.85,3,14.67,0.310947,0.221952,0.221952,0.016392,2
C#48800365480692,117,115.97,3,12.35,0.443987,0.119433,0.119433,0.017636,1
C#88901231805856,125,215.53,4,19.95,0.539184,0.175227,0.175227,0.013078,1
C#9757503308881,141,320.98,4,52.92,0.584551,0.120062,0.120062,0.023098,9
C#671966288737,261,309.22,6,10.16,0.376998,0.700591,0.700591,0.042045,3
C#34488804686389,146,119.22,3,18.53,0.46145,0.239592,0.239592,0.010505,2
C#54799673064841,272,221.53,8,10.94,0.236252,0.517006,0.517006,0.050336,4
C#96249878756518,168,441.04,4,21.11,0.173085,0.304073,0.304073,0.298204,1
C#79829877509955,125,442.35,4,39.45,0.438047,0.142444,0.142444,0.020494,8
C#74947492079748,77,194.24,3,10.82,0.374298,0.235021,0.235021,0.014547,2
C#47921352449740,123,187.72,3,17.69,0.712367,0.206226,0.206226,0.011663,2
C#85752130561815,150,197.18,3,15.02,0.563127,0.140373,0.140373,0.009974,1
C#73792062293321,223,346.48,4,25.44,0.109341,0.25068,0.25068,0.168893,3
C#39523943125305,174,346.1,2,15,0.430674,0.149333,0.149333,0.014193,2
C#65896377800011,58,116.42,1,1.19,0.308623,0.089714,0.089714,0.010106,2
C#77662248661516,292,123.01,3,16.5,0.150243,0.145365,0.145365,0.508186,2
C#23712759364464,96,281.6,4,17.47,0.284195,0.114672,0.114672,0.015968,1
C#52793214798810,136,62.27,1,0.69,0.317112,0.078184,0.078184,0.005579,3
C#13045391079683,64,194.39,2,10.66,0.642266,0.189308,0.189308,0.016736,1
C#62013675131651,133,467.99,4,27.08,0.254205,0.231025,0.231025,0.025484,7
C#91824791125260,189,264.45,3,29.57,0.137294,0.263782,0.263782,0.317128,2
C#42449352780378,164,160.83,2,1.35,0.501511,0.056551,0.056551,0.007439,2
C#72292802099178,182,298.65,2,20.67,0.039485,0.265292,0.265292,0.305198,4
C#33509552145901,111,330.94,3,23.28,0.13097,0.269089,0.269089,0.406692,4
C#20421234624807,167,342.03,4,22.04,0.094262,0.176653,0.176653,0.340715,3
C#83256742535353,195,59,2,0.89,0.514836,0.128832,0.128832,0.012382,1
C#89330005803600,247,327.92,9,11.39,0.32916,0.310861,0.310861,0.047737,3
C#3228762851289,145,82.05,1,1.49,0.322163,0.121165,0.121165,0.00563,2
C#74497697113767,88,194.96,3,49.87,0.555221,0.219738,0.219738,0.021819,13
C#89386318145747,210,204.18,6,13.6,0.238172,1.112564,1.112564,0.069448,3
C#91947046068815,274,292.29,9,12.19,0.391224,0.260853,0.260853,0.052969,2
C#27166386404170,232,171.53,3,29.15,0.106589,0.252563,0.252563,0.199272,1
C#49348586688117,89,102.22,1,1.32,0.374355,0.116367,0.116367,0.004897,2
C#76692024535349,66,270.22,2,47.94,0.461047,0.105153,0.105153,0.026213,4
C#99138900277605,138,379.21,9,13.66,0.238017,0.64064,0.64064,0.059372,4
C#66803563150099,124,218.62,3,10.85,0.482354,0.178513,0.178513,0.010167,3
C#25361684093597,150,221.03,3,11,0.358128,0.116292,0.116292,0.018875,2
C#21864413899916,116,111.58,2,1.54,0.427574,0.114731,0.114731,0.005839,2
C#94645511425032,86,162.03,2,0.93,0.370811,0.04848,0.04848,0.010918,2
C#93221961541788,130,99.72,1,1.35,0.385468,0.130183,0.130183,0.007736,2
C#73858295760999,137,195.42,3,8.65,0.615534,0.224844,0.224844,0.020214,3
C#38460986960521,129,239.17,2,17.4,0.442744,0.133959,0.133959,0.011202,1
C#88405378830104,178,90.22,1,1.35,0.394492,0.147368,0.147368,0.011307,2
C#96517618438619,144,225.27,4,12.39,0.787257,0.130419,0.130419,0.013903,3
C#951405046499,225,265.19,3,14.93,0.112824,0.068566,0.068566,0.270816,2
C#65152915442953,252,267.01,6,10.38,0.577459,0.715033,0.715033,0.062432,2
C#69152981347007,163,88.6,1,1.13,0.325097,0.107024,0.107024,0.005934,2
C#53542087033182,151,131.56,2,0.98,0.50563,0.122856,0.122856,0.007375,2
C#3534194283342,134,233.79,3,19.07,0.324525,0.138552,0.138552,0.01856,2
C#20585896363893,154,1212.88,11,256.47,0.35786,0.134678,0.134678,0.081351,5
C#19643662780760,144,383.54,0,20.56,0.158303,0.163199,0.163199,0.442831,4
C#6708177536108,113,233.25,3,11.15,0.505199,0.219658,0.219658,0.008876,2
C#93314736939847,105,297.5,4,17.43,0.364621,0.195563,0.195563,0.015388,2
C#57597211337486,76,344.49,6,45.82,0.372196,0.199729,0.199729,0.025334,12
C#62588927864112,184,324.53,5,17.18,0.358609,0.670687,0.670687,0.04466,3
C#32986396807527,124,219.46,4,30.89,0.425062,0.139495,0.139495,0.026801,4
C#71668567325359,109,238.36,3,22.51,0.137727,0.196908,0.196908,0.308888,1
C#62723939238099,202,324.08,6,9.57,0.391203,0.630793,0.630793,0.048349,5
C#12262958556079,173,1378.73,10,254.71,0.361536,0.190819,0.190819,0.066761,6
C#77292737892670,178,148.56,1,1.65,0.381034,0.061517,0.061517,0.006127,2
C#18596819961790,155,173.21,12,17.35,0.322987,0.697665,0.697665,0.081247,3
C#84517466825049,115,307.64,3,13.12,0.331326,0.237018,0.237018,0.012415,2
C#47600954872116,140,1506.94,9,229.48,0.480096,0.096602,0.096602,0.11419,5
C#6826738129602,126,247.19,4,10.63,0.488407,0.170295,0.170295,0.008627,2
C#4237268702305,84,83.91,2,1.32,0.326153,0.121103,0.121103,0.012257,2
C#83450512876788,224,361.62,4,23.04,0.116102,0.202689,0.202689,0.210436,2
C#19240010227097,61,265.66,4,17.58,0.365275,0.217556,0.217556,0.017545,3
C#99665173807109,179,173.69,2,0.84,0.416311,0.094126,0.094126,0.005346,2
C#43436549024581,86,196.11,3,13.1,0.234185,0.173121,0.173121,0.021555,1
C#91080163419633,273,990.69,6,285.96,0.24482,0.132249,0.132249,0.120663,5
C#46101493744197,105,139.51,1,1.44,0.527162,0.157567,0.157567,0.013257,2
C#51154499510328,195,181.3,4,13.77,0.510418,0.246134,0.246134,0.018517,2
C#21421600641239,69,248.18,3,17.05,0.460654,0.172359,0.172359,0.010932,2
C#82092634407286,102,93.53,2,1.04,0.406574,0.178933,0.178933,0.01059,1
C#24295924395289,110,174.07,3,13.9,0.51259,0.180311,0.180311,0.012353,3
